,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
0,(주)CMG제약,58820,2000/12,,1,32102,  의료용 물질 및 의약품 제조업,5
1,(주)DB하이텍,990,2000/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1
2,(주)MH에탄올,23150,2000/12,,1,31101,  음료 제조업,1
3,(주)SH에너지화학,2360,2000/06,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,1
4,(주)SIMPAC,9160,2000/12,,1,32401,  1차 금속 제조업,1
5,(주)SNT홀딩스,36530,2000/12,,1,137105,  전문 서비스업,1
6,(주)STX,11810,2000/12,,1,74608,  도매 및 상품 중개업,1
7,(주)TCC스틸,2710,2000/12,,1,32401,  1차 금속 제조업,1
8,(주)강원랜드,35250,2000/12,,1,189102,  스포츠 및 오락관련 서비스업,1
9,(주)강원에너지,114190,2000/11,,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,5
10,(주)갤럭시아에스엠,11420,2000/12,,1,189101,  스포츠 및 오락관련 서비스업,1
11,(주)경농,2100,2000/12,,1,32003,  화학물질 및 화학제품 제조업; 의약품 제외,1
12,(주)경동나비엔,9450,2000/12,,1,32805,  전기장비 제조업,1
13,(주)경동인베스트,12320,2000/12,,1,137105,  전문 서비스업,1
14,(주)경방,50,2000/12,,1,74701,  소매업; 자동차 제외,1
15,(주)경보제약,214390,2000/12,,1,32101,  의료용 물질 및 의약품 제조업,1
16,(주)경인양행,12610,2000/12,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,1
17,(주)골드앤에스,35290,2000/12,,1,105801,  출판업,5
18,(주)광림,14200,2000/12,,1,33001,  자동차 및 트레일러 제조업,6
19,(주)광명전기,17040,2000/12,,1,32801,  전기장비 제조업,1
20,(주)광무,29480,2000/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
21,(주)광주신세계,37710,2000/12,,1,74701,  소매업; 자동차 제외,1
22,(주)구영테크,53270,2000/12,,1,33003,  자동차 및 트레일러 제조업,5
23,(주)국동,5320,2000/12,,1,74604,  도매 및 상품 중개업,1
24,(주)국보,1140,2000/12,,1,84903,  육상운송 및 파이프라인 운송업,1
25,(주)국보디자인,66620,2000/12,,1,64204,  전문직별 공사업,5
26,(주)국순당,43650,2000/12,,1,31101,  음료 제조업,5
27,(주)국영지앤엠,6050,2000/12,,1,32301,  비금속 광물제품 제조업,5
28,(주)그래디언트,35080,2000/12,,1,74709,  소매업; 자동차 제외,5
29,(주)금비,8870,2000/09,,1,32301,  비금속 광물제품 제조업,1
30,(주)금양,1570,2000/12,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,1
31,(주)금호에이치티,214330,2000/12,,1,33003,  자동차 및 트레일러 제조업,1
32,(주)금화피에스시,36190,2000/12,,1,64203,  전문직별 공사업,5
33,(주)기가레인,49080,2000/12,,1,32902,  기타 기계 및 장비 제조업,5
34,(주)기산텔레콤,35460,2000/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
35,(주)까뮤이앤씨,13700,2000/12,,1,64101,  종합 건설업,1
36,(주)나노엔텍,39860,2000/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
37,(주)나이스홀딩스,34310,2000/12,,1,137105,  전문 서비스업,1
38,(주)남선알미늄,8350,2000/12,,1,32402,  1차 금속 제조업,1
39,(주)남성,4270,2000/12,,1,74607,  도매 및 상품 중개업,1
40,(주)네오위즈홀딩스,42420,2000/12,,1,105802,  출판업,5
41,(주)네이처셀,7390,2000/12,,1,32101,  의료용 물질 및 의약품 제조업,5
42,(주)네패스,33640,2000/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
43,(주)넥센,5720,2000/12,,1,32201,  고무 및 플라스틱제품 제조업,1
44,(주)노루홀딩스,320,2000/12,,1,137105,  전문 서비스업,1
